Region Name,City,State,Metro,County Name,Month,Value
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,10/01/2010 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,11/01/2010 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,12/01/2010 12:00:00 AM,1.18048780487805
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,01/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,02/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,03/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,04/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,05/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,06/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,07/01/2011 12:00:00 AM,0.972222222222222
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,08/01/2011 12:00:00 AM,0.972222222222222
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,09/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,10/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,11/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,12/01/2011 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,01/01/2012 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,02/01/2012 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,03/01/2012 12:00:00 AM,1.34570765661253
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,04/01/2012 12:00:00 AM,1.36029411764706
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,05/01/2012 12:00:00 AM,1.2455035971223
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,06/01/2012 12:00:00 AM,1.26633986928105
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,07/01/2012 12:00:00 AM,1.31172839506173
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,08/01/2012 12:00:00 AM,1.31172839506173
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,09/01/2012 12:00:00 AM,1.29493464052287
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,10/01/2012 12:00:00 AM,1.415313225058
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,11/01/2012 12:00:00 AM,1.34259259259259
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,12/01/2012 12:00:00 AM,1.37470997679814
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,01/01/2013 12:00:00 AM,1.37470997679814
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,02/01/2013 12:00:00 AM,1.51266766020864
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,03/01/2013 12:00:00 AM,
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,04/01/2013 12:00:00 AM,1.51788375558867
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,05/01/2013 12:00:00 AM,1.51143790849673
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,06/01/2013 12:00:00 AM,1.52784222737819
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,07/01/2013 12:00:00 AM,1.285140562249
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,08/01/2013 12:00:00 AM,1.285140562249
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,09/01/2013 12:00:00 AM,1.30468150422103
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,10/01/2013 12:00:00 AM,1.33253778838504
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,11/01/2013 12:00:00 AM,1.35640413683373
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,12/01/2013 12:00:00 AM,1.440329218107
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,01/01/2014 12:00:00 AM,1.50720164609053
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,02/01/2014 12:00:00 AM,1.5380658436214
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,03/01/2014 12:00:00 AM,1.55864197530864
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,04/01/2014 12:00:00 AM,1.61484918793503
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,05/01/2014 12:00:00 AM,1.66825775656325
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,06/01/2014 12:00:00 AM,1.75408496732026
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,07/01/2014 12:00:00 AM,1.73031026252983
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,08/01/2014 12:00:00 AM,1.61008230452675
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,09/01/2014 12:00:00 AM,1.61008230452675
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,10/01/2014 12:00:00 AM,1.49279835390946
Eastgate - Cougar Mountain,Bellevue,WA,Seattle,King,11/01/2014 12:00:00 AM,1.48111510791367
Totem Lake,Kirkland,WA,Seattle,King,02/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,03/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,04/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,05/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,06/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,07/01/2010 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,08/01/2010 12:00:00 AM,1.16428571428571
Totem Lake,Kirkland,WA,Seattle,King,09/01/2010 12:00:00 AM,1.16428571428571
Totem Lake,Kirkland,WA,Seattle,King,10/01/2010 12:00:00 AM,1.16428571428571
Totem Lake,Kirkland,WA,Seattle,King,11/01/2010 12:00:00 AM,1.16428571428571
Totem Lake,Kirkland,WA,Seattle,King,12/01/2010 12:00:00 AM,1.16118769883351
Totem Lake,Kirkland,WA,Seattle,King,01/01/2011 12:00:00 AM,1.09953703703704
Totem Lake,Kirkland,WA,Seattle,King,02/01/2011 12:00:00 AM,1.09253065774805
Totem Lake,Kirkland,WA,Seattle,King,03/01/2011 12:00:00 AM,1.09975961538461
Totem Lake,Kirkland,WA,Seattle,King,04/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,05/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,06/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,07/01/2011 12:00:00 AM,1.33788037775446
Totem Lake,Kirkland,WA,Seattle,King,08/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,09/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,10/01/2011 12:00:00 AM,1.28993288590604
Totem Lake,Kirkland,WA,Seattle,King,11/01/2011 12:00:00 AM,
Totem Lake,Kirkland,WA,Seattle,King,12/01/2011 12:00:00 AM,1.14503816793893
Totem Lake,Kirkland,WA,Seattle,King,01/01/2012 12:00:00 AM,1.32777777777778
Totem Lake,Kirkland,WA,Seattle,King,02/01/2012 12:00:00 AM,1.27857142857143
Totem Lake,Kirkland,WA,Seattle,King,03/01/2012 12:00:00 AM,1.27857142857143
Totem Lake,Kirkland,WA,Seattle,King,04/01/2012 12:00:00 AM,1.29948186528497
Totem Lake,Kirkland,WA,Seattle,King,05/01/2012 12:00:00 AM,1.25064377682403
Totem Lake,Kirkland,WA,Seattle,King,06/01/2012 12:00:00 AM,1.25699481865285
Totem Lake,Kirkland,WA,Seattle,King,07/01/2012 12:00:00 AM,1.29513513513514
Totem Lake,Kirkland,WA,Seattle,King,08/01/2012 12:00:00 AM,1.31171702284451
Totem Lake,Kirkland,WA,Seattle,King,09/01/2012 12:00:00 AM,1.29081081081081
Totem Lake,Kirkland,WA,Seattle,King,10/01/2012 12:00:00 AM,1.31171702284451
Totem Lake,Kirkland,WA,Seattle,King,11/01/2012 12:00:00 AM,1.30220356768101
Totem Lake,Kirkland,WA,Seattle,King,12/01/2012 12:00:00 AM,1.34093959731544
Totem Lake,Kirkland,WA,Seattle,King,01/01/2013 12:00:00 AM,1.36062176165803
Totem Lake,Kirkland,WA,Seattle,King,02/01/2013 12:00:00 AM,1.35362014690451
Totem Lake,Kirkland,WA,Seattle,King,03/01/2013 12:00:00 AM,1.42780172413793
Totem Lake,Kirkland,WA,Seattle,King,04/01/2013 12:00:00 AM,1.51101783840504
Totem Lake,Kirkland,WA,Seattle,King,05/01/2013 12:00:00 AM,1.46385542168675
Totem Lake,Kirkland,WA,Seattle,King,06/01/2013 12:00:00 AM,1.4720314033366
Totem Lake,Kirkland,WA,Seattle,King,07/01/2013 12:00:00 AM,1.5046357615894
Totem Lake,Kirkland,WA,Seattle,King,08/01/2013 12:00:00 AM,1.53907284768212
Totem Lake,Kirkland,WA,Seattle,King,09/01/2013 12:00:00 AM,1.50978372811535
Totem Lake,Kirkland,WA,Seattle,King,10/01/2013 12:00:00 AM,1.45
Totem Lake,Kirkland,WA,Seattle,King,11/01/2013 12:00:00 AM,1.46750524109015
Totem Lake,Kirkland,WA,Seattle,King,12/01/2013 12:00:00 AM,1.42857142857143
Totem Lake,Kirkland,WA,Seattle,King,01/01/2014 12:00:00 AM,1.44355758266819
Totem Lake,Kirkland,WA,Seattle,King,02/01/2014 12:00:00 AM,1.48026315789474
Totem Lake,Kirkland,WA,Seattle,King,03/01/2014 12:00:00 AM,1.49105914718019
Totem Lake,Kirkland,WA,Seattle,King,04/01/2014 12:00:00 AM,1.54678111587983
Totem Lake,Kirkland,WA,Seattle,King,05/01/2014 12:00:00 AM,1.56410256410256
Totem Lake,Kirkland,WA,Seattle,King,06/01/2014 12:00:00 AM,1.65321888412017
Totem Lake,Kirkland,WA,Seattle,King,07/01/2014 12:00:00 AM,1.85163204747774
Totem Lake,Kirkland,WA,Seattle,King,08/01/2014 12:00:00 AM,1.84
Totem Lake,Kirkland,WA,Seattle,King,09/01/2014 12:00:00 AM,1.62231759656652
Totem Lake,Kirkland,WA,Seattle,King,10/01/2014 12:00:00 AM,1.668410041841
Totem Lake,Kirkland,WA,Seattle,King,11/01/2014 12:00:00 AM,1.55823714585519
Arbor Heights,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,01/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,02/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,03/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,04/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,05/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,06/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,07/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,08/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,09/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,10/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,11/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,12/01/2013 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,01/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,02/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,03/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,04/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,05/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,06/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,07/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,
Arbor Heights,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,1.34615384615385
Arbor Heights,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,1.34615384615385
Cedar Park,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,1.37037037037037
Cedar Park,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,1.37037037037037
Cedar Park,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,1.37037037037037
Cedar Park,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,1.41176470588235
Cedar Park,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,1.32777777777778
Cedar Park,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,1.32777777777778
Cedar Park,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,1.27857142857143
Cedar Park,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,1.27480158730159
Cedar Park,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,1.19363395225464
Cedar Park,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,1.04166666666667
Cedar Park,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,1.09375
Cedar Park,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,1.21848739495798
Cedar Park,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,1.26934984520124
Cedar Park,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,
Cedar Park,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,1.1
Cedar Park,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,1.3
Cedar Park,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,1.3
Cedar Park,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,1.06407322654462
Cedar Park,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,1.10555555555555
Cedar Park,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,1.20258620689655
Cedar Park,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,1.38387484957882
Cedar Park,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,1.53846153846154
Cedar Park,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,1.54302670623145
Cedar Park,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,1.56031468531468
Cedar Park,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,1.58753709198813
Cedar Park,Seattle,WA,Seattle,King,01/01/2013 12:00:00 AM,1.53136531365314
Cedar Park,Seattle,WA,Seattle,King,02/01/2013 12:00:00 AM,1.49907749077491
Cedar Park,Seattle,WA,Seattle,King,03/01/2013 12:00:00 AM,1.05281690140845
Cedar Park,Seattle,WA,Seattle,King,04/01/2013 12:00:00 AM,1.18705035971223
Cedar Park,Seattle,WA,Seattle,King,05/01/2013 12:00:00 AM,1.51515151515151
Cedar Park,Seattle,WA,Seattle,King,06/01/2013 12:00:00 AM,1.4037037037037
Cedar Park,Seattle,WA,Seattle,King,07/01/2013 12:00:00 AM,1.58011869436202
Cedar Park,Seattle,WA,Seattle,King,08/01/2013 12:00:00 AM,1.62993572084481
Cedar Park,Seattle,WA,Seattle,King,09/01/2013 12:00:00 AM,1.52214022140221
Cedar Park,Seattle,WA,Seattle,King,10/01/2013 12:00:00 AM,1.45784996133024
Cedar Park,Seattle,WA,Seattle,King,11/01/2013 12:00:00 AM,1.14102564102564
Cedar Park,Seattle,WA,Seattle,King,12/01/2013 12:00:00 AM,1.26845018450184
Cedar Park,Seattle,WA,Seattle,King,01/01/2014 12:00:00 AM,1.54265873015873
Cedar Park,Seattle,WA,Seattle,King,02/01/2014 12:00:00 AM,1.52765957446808
Cedar Park,Seattle,WA,Seattle,King,03/01/2014 12:00:00 AM,1.45295202952029
Cedar Park,Seattle,WA,Seattle,King,04/01/2014 12:00:00 AM,1.53273809523809
Cedar Park,Seattle,WA,Seattle,King,05/01/2014 12:00:00 AM,1.43617021276596
Cedar Park,Seattle,WA,Seattle,King,06/01/2014 12:00:00 AM,1.42142857142857
Cedar Park,Seattle,WA,Seattle,King,07/01/2014 12:00:00 AM,1.66512915129151
Cedar Park,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,1.46217712177122
Cedar Park,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,1.44407894736842
Cedar Park,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,1.68706293706294
Cedar Park,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,1.6839762611276
Fauntleroy,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,1.41489361702128
Fauntleroy,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,01/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,02/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,03/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,04/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,05/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,06/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,07/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,08/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,09/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,10/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,11/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,12/01/2013 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,01/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,02/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,03/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,04/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,05/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,06/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,07/01/2014 12:00:00 AM,1.63157894736842
Fauntleroy,Seattle,WA,Seattle,King,08/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,09/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,10/01/2014 12:00:00 AM,
Fauntleroy,Seattle,WA,Seattle,King,11/01/2014 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,02/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,03/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,04/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,05/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,06/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,07/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,08/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,09/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,10/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,11/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,12/01/2010 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,01/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,02/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,03/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,04/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,05/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,06/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,07/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,08/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,09/01/2011 12:00:00 AM,1.05882352941176
Pinehurst,Seattle,WA,Seattle,King,10/01/2011 12:00:00 AM,1.22173913043478
Pinehurst,Seattle,WA,Seattle,King,11/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,12/01/2011 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,01/01/2012 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,02/01/2012 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,03/01/2012 12:00:00 AM,1.0777027027027
Pinehurst,Seattle,WA,Seattle,King,04/01/2012 12:00:00 AM,1.05882352941176
Pinehurst,Seattle,WA,Seattle,King,05/01/2012 12:00:00 AM,1.11538461538461
Pinehurst,Seattle,WA,Seattle,King,06/01/2012 12:00:00 AM,1.11538461538461
Pinehurst,Seattle,WA,Seattle,King,07/01/2012 12:00:00 AM,1.11538461538461
Pinehurst,Seattle,WA,Seattle,King,08/01/2012 12:00:00 AM,1.17857142857143
Pinehurst,Seattle,WA,Seattle,King,09/01/2012 12:00:00 AM,1.11538461538461
Pinehurst,Seattle,WA,Seattle,King,10/01/2012 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,11/01/2012 12:00:00 AM,
Pinehurst,Seattle,WA,Seattle,King,12/01/2012 12:00:00 AM,
