Region.Name,City,State,Metro,County.Name,Value,date
University District,Seattle,WA,Seattle,King,1.87385740402194,2012-02-01
University District,Seattle,WA,Seattle,King,1.83923705722071,2012-03-01
University District,Seattle,WA,Seattle,King,1.79166666666667,2012-04-01
University District,Seattle,WA,Seattle,King,1.68461538461538,2012-05-01
University District,Seattle,WA,Seattle,King,1.6374269005848,2012-06-01
University District,Seattle,WA,Seattle,King,1.75,2012-07-01
University District,Seattle,WA,Seattle,King,1.81363636363636,2012-08-01
University District,Seattle,WA,Seattle,King,1.74418604651163,2012-09-01
University District,Seattle,WA,Seattle,King,2.21947194719472,2012-10-01
University District,Seattle,WA,Seattle,King,2.23011015911873,2012-11-01
University District,Seattle,WA,Seattle,King,2.24264705882353,2012-12-01
University District,Seattle,WA,Seattle,King,2.32888146911519,2013-01-01
University District,Seattle,WA,Seattle,King,2.05882352941176,2013-02-01
University District,Seattle,WA,Seattle,King,2.141065830721,2013-03-01
University District,Seattle,WA,Seattle,King,2.25891677675033,2013-04-01
University District,Seattle,WA,Seattle,King,1.98571428571429,2013-05-01
University District,Seattle,WA,Seattle,King,1.69902912621359,2013-06-01
University District,Seattle,WA,Seattle,King,1.83333333333333,2013-07-01
University District,Seattle,WA,Seattle,King,1.74129353233831,2013-08-01
University District,Seattle,WA,Seattle,King,1.7,2013-09-01
University District,Seattle,WA,Seattle,King,2.03296703296703,2013-10-01
University District,Seattle,WA,Seattle,King,2.2716049382716,2013-11-01
University District,Seattle,WA,Seattle,King,2.31241830065359,2013-12-01
University District,Seattle,WA,Seattle,King,2.14035087719298,2014-01-01
University District,Seattle,WA,Seattle,King,2.13977128335451,2014-02-01
University District,Seattle,WA,Seattle,King,2.16968911917098,2014-03-01
University District,Seattle,WA,Seattle,King,2.31111111111111,2014-04-01
University District,Seattle,WA,Seattle,King,2.31023102310231,2014-05-01
University District,Seattle,WA,Seattle,King,2.06935123042506,2014-06-01
University District,Seattle,WA,Seattle,King,2.05555555555555,2014-07-01
University District,Seattle,WA,Seattle,King,2.25,2014-08-01
University District,Seattle,WA,Seattle,King,2.43578947368421,2014-09-01
University District,Seattle,WA,Seattle,King,2.27497527200791,2014-10-01
University District,Seattle,WA,Seattle,King,2.53174603174603,2014-11-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-02-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-03-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-04-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-05-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-06-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-07-01
South Tacoma,Tacoma,WA,Seattle,Pierce,NA,2010-08-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.851162790697674,2010-09-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.8125,2010-10-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.8125,2010-11-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.921875,2010-12-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.904545454545454,2011-01-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.882899628252788,2011-02-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.888235294117647,2011-03-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.875,2011-04-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.913461538461538,2011-05-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.919230769230769,2011-06-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.919230769230769,2011-07-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.875,2011-08-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.845,2011-09-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.817307692307692,2011-10-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.833333333333333,2011-11-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.838014981273408,2011-12-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.892857142857142,2012-01-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.875,2012-02-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.825369244135534,2012-03-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.856,2012-04-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.888415067519545,2012-05-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.888888888888888,2012-06-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.87966220971147,2012-07-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.884615384615384,2012-08-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.912698412698412,2012-09-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.886363636363636,2012-10-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.938144329896907,2012-11-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.932703659976387,2012-12-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.9375,2013-01-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.946058091286307,2013-02-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.895,2013-03-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.952095808383233,2013-04-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.979112271540469,2013-05-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.952095808383233,2013-06-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.95360824742268,2013-07-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.932765151515151,2013-08-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.852941176470588,2013-09-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.895,2013-10-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.974512743628185,2013-11-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.991140642303433,2013-12-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.944444444444444,2014-01-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.92391304347826,2014-02-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.986842105263157,2014-03-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.976123595505617,2014-04-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.994015957446808,2014-05-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.991140642303433,2014-06-01
South Tacoma,Tacoma,WA,Seattle,Pierce,1.03846153846154,2014-07-01
South Tacoma,Tacoma,WA,Seattle,Pierce,1.00087032201915,2014-08-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.993091537132987,2014-09-01
South Tacoma,Tacoma,WA,Seattle,Pierce,1.00087032201915,2014-10-01
South Tacoma,Tacoma,WA,Seattle,Pierce,0.975,2014-11-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-02-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-03-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-04-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-05-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-06-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-07-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-08-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-09-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-10-01
North End,Tacoma,WA,Seattle,Pierce,NA,2010-11-01
North End,Tacoma,WA,Seattle,Pierce,0.942105263157894,2010-12-01
North End,Tacoma,WA,Seattle,Pierce,1.05456026058632,2011-01-01
North End,Tacoma,WA,Seattle,Pierce,1.1,2011-02-01
North End,Tacoma,WA,Seattle,Pierce,1.04166666666667,2011-03-01
North End,Tacoma,WA,Seattle,Pierce,0.991666666666666,2011-04-01
North End,Tacoma,WA,Seattle,Pierce,0.975848563968668,2011-05-01
North End,Tacoma,WA,Seattle,Pierce,0.935672514619883,2011-06-01
North End,Tacoma,WA,Seattle,Pierce,0.933734939759036,2011-07-01
North End,Tacoma,WA,Seattle,Pierce,0.908203125,2011-08-01
North End,Tacoma,WA,Seattle,Pierce,0.86875,2011-09-01
North End,Tacoma,WA,Seattle,Pierce,0.86875,2011-10-01
North End,Tacoma,WA,Seattle,Pierce,0.948979591836734,2011-11-01
North End,Tacoma,WA,Seattle,Pierce,1.01851851851852,2011-12-01
North End,Tacoma,WA,Seattle,Pierce,1,2012-01-01
North End,Tacoma,WA,Seattle,Pierce,0.959967320261437,2012-02-01
North End,Tacoma,WA,Seattle,Pierce,0.97864768683274,2012-03-01
